data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Adult Dataset,RandomForestClassifier,['race'],Reweighing Bias Mitigation,{},0.006739841750912337,0.015235606347465454,0.0199314301155018,0.01605445514184835,0.007897863042754607,0.016519232970812602,0.008194156483194664,0.012162283257931148,0.007863384519833708,0.02944323454686146,0.056208998105854134,0.016962716717588082,0.015437485484256068,0.02944323454686146,0.05086109197217365,0.016962716717588082,0.07176713218260204,0.23339970393017725,0.00649751564332456,0.002072633101173877,0.12814134318088616,0.002072633101173877,0.002072633101173877,0.12814134318088616,0.01985328141834449,0.05086109197217365,0.02944323454686146,3.08172726727322e+18,0.007016506847800156,0.0035351517842381,0.0052374688397860665,0.008658388448545728,0.01891127926984417
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.014088512374786349,0.025840872900338725,0.024574711302808718,0.016660806668112572,0.02042499586721482,0.023624518767354954,0.03638604884615945,0.020552759089499575,0.02767034024442797,0.04099617239874526,0.053539033058669555,0.042376476139264055,0.0389936349016119,0.027485836432244563,0.032217601010507996,0.034433723210180386,0.06534974649668508,0.060517580791750805,0.020073407035976733,0.007697002389158781,0.05550139976850327,0.007697002389158781,0.007697002389158781,0.05550139976850327,0.09247309774298489,0.032217601010507996,0.027485836432244563,2.605225452157392e+18,0.017960629753555207,0.01850111771290615,0.016262333261482808,0.013860873036631697,0.027166323053536053
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.017187058901069918,0.027025160281981424,0.023132777128203472,0.016833313488332453,0.026030924349516756,0.0297830369560076,0.0389693284042903,0.02215402755979391,0.025433578073888793,0.043236680773813624,0.04913281082538728,0.04329620523041056,0.03359452217770086,0.030257609233418904,0.028872953469291404,0.03294889924082737,0.06749761166777578,0.06040521332557348,0.020756719641106,0.007407632551184646,0.05427202564201421,0.007407632551184646,0.007407632551184646,0.05427202564201421,0.08620688096139338,0.028872953469291404,0.030257609233418904,2.605225452157392e+18,0.019010577567065663,0.021184816285982053,0.01492386530991804,0.021115870531140907,0.035235195729589594
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.01720768055481303,0.024462327196340766,0.02952069751558012,0.02180204786759006,0.0283865119313113,0.030421353971599452,0.0409328781998952,0.02082243441998735,0.025139705713857093,0.041169641091611774,0.04457674338897678,0.04105944669981396,0.0301861490064816,0.028130193023144148,0.02591782324150985,0.029861843893450712,0.0642271292534559,0.05346076954403635,0.024448369321844868,0.006731389929378566,0.04854373669628638,0.006731389929378566,0.006731389929378566,0.04854373669628638,0.08013017655559909,0.02591782324150985,0.028130193023144148,2.605225452157392e+18,0.02526941204988192,0.01647745792769799,0.015646473961778387,0.02127986376496121,0.03351475019860184
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.01688921815629044,0.02563333155296655,0.02977290633308484,0.02096208363006338,0.028408148272260913,0.030875773203289405,0.040815510267666534,0.018431948499782913,0.030751830183633606,0.04137296168011132,0.04822485613754952,0.0415095720759651,0.03434905801220411,0.02336141988049414,0.03213111955769786,0.027775836285911484,0.06581156345327892,0.048684855547850826,0.017960802307665016,0.006267362102471272,0.04476441854225146,0.006267362102471272,0.006267362102471272,0.04476441854225146,0.07562609528625834,0.03213111955769786,0.02336141988049414,2.605225452157392e+18,0.024606102733319767,0.018117115895798782,0.016714161292615406,0.019621708308013987,0.031978194311755394
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.015385344472931628,0.027455899333403172,0.023560025796804787,0.01768673862377423,0.023811804993946244,0.029650469556708456,0.03458144240414051,0.019046800030415582,0.024879487590745732,0.04213298537341329,0.043648410224652524,0.043757772016965756,0.031359539900768396,0.03129930513265766,0.02899688444435369,0.0354631514384995,0.06630652571675039,0.06500592605905012,0.01999973143831004,0.007951838415077232,0.05797648993877672,0.007951838415077232,0.007951838415077232,0.05797648993877672,0.09452603996136873,0.02899688444435369,0.03129930513265766,2.605225452157392e+18,0.019939655994429498,0.01982690300877799,0.014718387570306291,0.017383331528541254,0.02977440519660093
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.016394658942718836,0.024936511126927637,0.021820990654993194,0.01876048738428026,0.020058205203692805,0.026404808018400366,0.029025192509630756,0.018443985750555995,0.031280667537102395,0.0362476310647263,0.048133231613899735,0.039335465720770416,0.036041080228679606,0.024425377840134446,0.03085468276295886,0.029592008561673943,0.06252247298280852,0.05290507041023919,0.02144471347759387,0.0066664218266499,0.048917362627674627,0.0066664218266499,0.0066664218266499,0.048917362627674627,0.07586003699964068,0.03085468276295886,0.024425377840134446,2.605225452157392e+18,0.020907165075495993,0.01582017753161995,0.013046625863609834,0.017869265581664257,0.03228898573688773
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.01789145727189382,0.029580238446314928,0.026222600917265717,0.021045214967375277,0.02366363455251449,0.027204570809718734,0.03294373471294243,0.02041773664635245,0.026593869596464575,0.03616882254167311,0.040609429294912076,0.03635009044944613,0.02973933826795386,0.022827661557048882,0.025832149220886568,0.027348869521770267,0.05857370855758169,0.05010553506617706,0.022870843199335536,0.0061585816796129785,0.0460413990672449,0.0061585816796129785,0.0061585816796129785,0.0460413990672449,0.06908824169908283,0.025832149220886568,0.022827661557048882,2.605225452157392e+18,0.021560192232430286,0.0203958345711892,0.015429608273317309,0.0163390116574675,0.03388384780178664
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.016749770605056072,0.025139657399018592,0.027638450510285986,0.018998970271881063,0.024388066648598855,0.025788507473457747,0.03811862768666011,0.022175255004882443,0.031902480349627275,0.038693790027693145,0.05448615871501834,0.03896039931215946,0.04181330480002117,0.0266328055672616,0.030101638234663265,0.031066929683865263,0.06078647836465563,0.055178500241791155,0.022006023435510415,0.006932558132034706,0.0507262682226457,0.006932558132034706,0.006932558132034706,0.0507262682226457,0.08162122073086002,0.030101638234663265,0.0266328055672616,2.605225452157392e+18,0.020886782421158094,0.018115473175054478,0.01719629126008064,0.017916147974932302,0.032849957034524216
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.019826902946505992,0.029095006026365455,0.026096824829263243,0.020693635471265105,0.02112702492548151,0.023141156617951394,0.03376577257512911,0.021819910371207205,0.03217365451721667,0.0350198376119525,0.0483882141886529,0.036679109779454974,0.034894780928092596,0.022362144711963922,0.026423221019618515,0.029374527674829818,0.05650990751373934,0.05156930540822585,0.022831366251428464,0.006650152010951765,0.047293013599429154,0.006650152010951765,0.006650152010951765,0.047293013599429154,0.0789829998760713,0.026423221019618515,0.022362144711963922,2.605225452157392e+18,0.01973057514444665,0.020624123275534305,0.01637327855433666,0.016202443665203785,0.03836823792832224
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.016488779681131244,0.027235070423752512,0.029409850951608793,0.020209927516882022,0.02601758306734412,0.028300025732566635,0.0393482145842686,0.021960017140497484,0.02540123327112879,0.03876808542266463,0.05323188679316042,0.040625343333806706,0.03459794051397415,0.022783257666490465,0.030974126796600738,0.022724826107021718,0.06714210603479367,0.04004376064493331,0.02324505071951998,0.005152004749893526,0.03792641690641014,0.005152004749893526,0.005152004749893526,0.03792641690641014,0.058215373745683675,0.030974126796600738,0.022783257666490465,2.605225452157392e+18,0.02237424582328149,0.019282549614432883,0.017576248399196845,0.016530051643610304,0.03128578699056227
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.01787998344943847,0.027696561012995898,0.026424162303746983,0.019667459588923474,0.028332644187388678,0.030254491733927517,0.03570908651563869,0.021712274399709703,0.026056050722032494,0.033329147238584954,0.040842990076138036,0.03195395162509005,0.03179748399011792,0.02235640794634107,0.027111221944494498,0.02679583424778937,0.049725426401298685,0.048212769027164856,0.016616840175070903,0.006134754850779475,0.04405768566416716,0.006134754850779475,0.006134754850779475,0.04405768566416716,0.0699939489344579,0.027111221944494498,0.02235640794634107,2.605225452157392e+18,0.02245810589231488,0.020615944866229703,0.015119623706271998,0.021685064830173417,0.03630392729598106
Compas Dataset,RandomForestClassifier,['race'],FairBalance Bias Mitigation,{},0.014476762012602229,0.02426010582892024,0.02152358187906781,0.016158562748405995,0.020893638087909686,0.025646040325093867,0.029392226100813525,0.020129921704198247,0.025261259342945167,0.037107092813096085,0.048949264222456136,0.03742359536259439,0.034848237609139784,0.037107092813096085,0.04841738877595777,0.03742359536259439,0.053758277471972725,0.0811485341197839,0.01516613488501233,0.008497213660220148,0.06588617919442666,0.008497213660220148,0.008497213660220148,0.06588617919442666,0.09143528383827994,0.04841738877595777,0.037107092813096085,2.605225452157392e+18,0.01806526457804423,0.015586326246443332,0.014679878224776755,0.019160657713839586,0.029954080920852562
Compas Dataset,RandomForestClassifier,['race'],FairMask Bias Mitigation,{},0.015586485416889919,0.02246073089294794,0.021307459393780624,0.015572472287566596,0.017356489883732076,0.019267698491729605,0.032044647953011256,0.02136773976016409,0.025833893325823348,0.03706094589101987,0.05139284600440722,0.03660495491067902,0.035693484518316464,0.03706094589101987,0.045712059319193046,0.03660495491067902,0.050271059317387366,0.07737898106264103,0.0,0.008410468275963381,0.06224742215276322,0.008410468275963381,0.008410468275963381,0.06224742215276322,0.09330196324463402,0.045712059319193046,0.03706094589101987,2.605225452157392e+18,0.01630744834969905,0.014141616874689674,0.01553867878965747,0.018509828536574072,0.032657699129759285
Compas Dataset,RandomForestClassifier,['race'],LFR,{'c': 'LFR'},0.016233332857648337,0.024865711611737038,0.024657711719460348,0.017974528549917754,0.018704120642034753,0.025494827425594488,0.02635612936823514,0.020990305830611775,0.023076234770069752,0.03863964937634347,0.04452327394733589,0.03731420447180104,0.030808172319841322,0.03764390888105547,0.03434684250785235,0.037282555679246605,0.0548466801619201,0.07680120015350034,0.017108238452844354,0.008237329872109282,0.06452385193165255,0.008237329872109282,0.008237329872109282,0.06452385193165255,0.09208593844076968,0.03434684250785235,0.03764390888105547,2.605225452157392e+18,0.018182020465225882,0.015730570387418052,0.016599705489532945,0.016296457238063496,0.032702112499177406
Compas Dataset,RandomForestClassifier,['race'],No Bias Mitigation,{},0.01465485419026677,0.024104716370023024,0.021387505725350395,0.01585239913047679,0.02103559027194396,0.025409280284294313,0.031368720909231006,0.02206448761284768,0.02428222571393937,0.03903193976754268,0.0509909619486721,0.03854952170663948,0.03702750618110547,0.03903193976754268,0.04854541222892909,0.03854952170663948,0.05333801422123153,0.08318894826765491,0.015209243017559325,0.00868181402290711,0.0664602169679441,0.00868181402290711,0.00868181402290711,0.0664602169679441,0.09731521617192618,0.04854541222892909,0.03903193976754268,2.605225452157392e+18,0.018039437711319283,0.015860296490175955,0.014662298216353252,0.019264052696181234,0.030378453006494055
Compas Dataset,RandomForestClassifier,['race'],Reweighing Bias Mitigation,{},0.014735521936947412,0.02469859166182836,0.02065799993982727,0.015423701134841242,0.021686894619458323,0.026796457786062607,0.02971433511036119,0.019986896908177523,0.025638447637423685,0.03631471620591084,0.048924829247054366,0.03768037591972684,0.03435619152423823,0.03631471620591084,0.04458822322806519,0.03768037591972684,0.05354695640122559,0.08093956873571055,0.013777379413138223,0.00843465579096543,0.0656750669201653,0.00843465579096543,0.00843465579096543,0.0656750669201653,0.0929150430199847,0.04458822322806519,0.03631471620591084,2.605225452157392e+18,0.017760439491745283,0.016780206324768947,0.014409840268232934,0.019712970390082567,0.030713855229946505
